@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute inputs-105 numeric
@attribute inputs-106 numeric
@attribute inputs-107 numeric
@attribute inputs-108 numeric
@attribute inputs-109 numeric
@attribute inputs-110 numeric
@attribute inputs-111 numeric
@attribute inputs-112 numeric
@attribute inputs-113 numeric
@attribute inputs-114 numeric
@attribute inputs-115 numeric
@attribute inputs-116 numeric
@attribute inputs-117 numeric
@attribute inputs-118 numeric
@attribute inputs-119 numeric
@attribute inputs-120 numeric
@attribute inputs-121 numeric
@attribute inputs-122 numeric
@attribute inputs-123 numeric
@attribute inputs-124 numeric
@attribute inputs-125 numeric
@attribute inputs-126 numeric
@attribute inputs-127 numeric
@attribute inputs-128 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}

@data
83,'2017/10/15 15:19:45:496',3,-58.75433,-56.397823,-53.566807,-52.362827,-50.605988,-48.654743,-46.788761,-45.176407,-43.306198,-42.407612,-40.173759,-36.265778,-32.741543,-31.101925,-25.369162,-20.301352,-18.66791,-18.546879,-18.009722,-19.212673,-24.539427,-36.043358,-37.401268,-31.107969,-28.90309,-31.275185,-36.458805,-40.018951,-37.562046,-36.686558,-38.148335,-39.355621,-39.436428,-39.118717,-40.028038,-42.57375,-46.293678,-54.072098,-46.421925,-42.087795,-40.787708,-40.22683,-40.334873,-42.392193,-50.506428,-43.484528,-37.162525,-35.566662,-37.053608,-40.422421,-42.523933,-42.794025,-43.082951,-43.855675,-43.251438,-43.338627,-45.587948,-47.938221,-48.120918,-47.176285,-48.208794,-49.776958,-49.057995,-48.327126,-48.967937,-51.045746,-46.714127,-43.679695,-44.721947,-47.052616,-45.354599,-44.840126,-45.317314,-40.397743,-37.71909,-38.603851,-41.521496,-44.92149,-49.820412,-51.481503,-49.95697,-48.109169,-46.939411,-44.921894,-43.611172,-40.434772,-38.514698,-38.067101,-35.493931,-34.46608,-36.813244,-40.613388,-42.777252,-48.576454,-58.008865,-50.124313,-52.844315,-65.109428,-48.078308,-44.588284,-47.358646,-62.573528,-47.912964,-47.689091,-52.943466,-55.718609,-56.045681,-61.306881,-61.191051,-52.733475,-53.427872,-58.137775,-49.629498,-46.630787,-48.125072,-53.956589,-59.332996,-55.935123,-55.467876,-57.646019,-55.77277,-53.646366,-53.273895,-53.38625,-53.714764,-53.885674,-53.895107,-53.89534,2
84,'2017/10/15 15:19:45:600',3,-58.75433,-56.397823,-53.566807,-52.362827,-50.605988,-48.654743,-46.788761,-45.176407,-43.306198,-42.407612,-40.173759,-36.265778,-32.741543,-31.101925,-25.369162,-20.301352,-18.66791,-18.546879,-18.009722,-19.212673,-24.539427,-36.043358,-37.401268,-31.107969,-28.90309,-31.275185,-36.458805,-40.018951,-37.562046,-36.686558,-38.148335,-39.355621,-39.436428,-39.118717,-40.028038,-42.57375,-46.293678,-54.072098,-46.421925,-42.087795,-40.787708,-40.22683,-40.334873,-42.392193,-50.506428,-43.484528,-37.162525,-35.566662,-37.053608,-40.422421,-42.523933,-42.794025,-43.082951,-43.855675,-43.251438,-43.338627,-45.587948,-47.938221,-48.120918,-47.176285,-48.208794,-49.776958,-49.057995,-48.327126,-48.967937,-51.045746,-46.714127,-43.679695,-44.721947,-47.052616,-45.354599,-44.840126,-45.317314,-40.397743,-37.71909,-38.603851,-41.521496,-44.92149,-49.820412,-51.481503,-49.95697,-48.109169,-46.939411,-44.921894,-43.611172,-40.434772,-38.514698,-38.067101,-35.493931,-34.46608,-36.813244,-40.613388,-42.777252,-48.576454,-58.008865,-50.124313,-52.844315,-65.109428,-48.078308,-44.588284,-47.358646,-62.573528,-47.912964,-47.689091,-52.943466,-55.718609,-56.045681,-61.306881,-61.191051,-52.733475,-53.427872,-58.137775,-49.629498,-46.630787,-48.125072,-53.956589,-59.332996,-55.935123,-55.467876,-57.646019,-55.77277,-53.646366,-53.273895,-53.38625,-53.714764,-53.885674,-53.895107,-53.89534,2
85,'2017/10/15 15:19:45:707',3,-45.861141,-46.081486,-46.389088,-46.282619,-45.9837,-45.786469,-45.49538,-45.004837,-44.240341,-43.151909,-44.313766,-52.56863,-38.976208,-34.848064,-30.720938,-26.812082,-25.868532,-28.266848,-33.514339,-34.788231,-33.069641,-32.964958,-33.918976,-35.855801,-39.145451,-41.1861,-40.658562,-42.43008,-48.35791,-54.090488,-54.07375,-53.376781,-54.52692,-66.109131,-59.525768,-58.548256,-60.493763,-54.513596,-51.28928,-50.361244,-51.026142,-52.618591,-53.768963,-53.721684,-52.673973,-49.319595,-46.26403,-45.836735,-48.387802,-53.759052,-60.366909,-62.114502,-57.446205,-52.801575,-50.435665,-50.638454,-54.506039,-68.043076,-67.360298,-75.939438,-61.462284,-56.415279,-52.754276,-51.178661,-51.006634,-49.144119,-49.699776,-52.065525,-49.507553,-51.247963,-66.816048,-48.017006,-42.753868,-37.420109,-33.285213,-31.882744,-33.468334,-38.133846,-42.741627,-43.560299,-45.089813,-44.033993,-42.51186,-44.151104,-57.131802,-44.215214,-37.710735,-33.869061,-31.520176,-31.508053,-34.280739,-39.43866,-44.169933,-47.127644,-47.400291,-48.544258,-55.035515,-60.31134,-52.59634,-52.757092,-53.431534,-51.167377,-50.194695,-50.67989,-51.908543,-56.231148,-66.407471,-59.058456,-57.616123,-57.951061,-58.640072,-57.939983,-53.595238,-51.167572,-50.948898,-49.693558,-47.985783,-46.409378,-45.65728,-47.045319,-50.905033,-56.821453,-62.012691,-63.461281,-64.071838,-64.069923,-64.451538,-64.446068,2
86,'2017/10/15 15:19:45:812',3,-40.72868,-40.696083,-40.761421,-40.814644,-40.494862,-39.882793,-39.228973,-38.595924,-37.920784,-37.539345,-36.668877,-34.131638,-32.748039,-33.393555,-29.459326,-26.843122,-29.245443,-22.918329,-18.299953,-18.351191,-22.355116,-26.84244,-27.74132,-33.131092,-48.007545,-34.470203,-34.190929,-34.770756,-32.795578,-33.072941,-36.324745,-41.050503,-43.750828,-48.397465,-41.831848,-40.081245,-42.759594,-42.692162,-41.503998,-42.619213,-43.439735,-43.984844,-47.912918,-46.249344,-40.037971,-37.067326,-37.079933,-40.342518,-45.065685,-47.323364,-48.997231,-46.28846,-45.347321,-45.917679,-44.299526,-43.015919,-44.265484,-46.583439,-47.561665,-49.51247,-52.930031,-53.459312,-49.903976,-47.716724,-47.819542,-51.033257,-63.319408,-53.386036,-49.908958,-54.873569,-49.300568,-45.421753,-48.396706,-52.863426,-49.181595,-48.383171,-49.9473,-56.830765,-50.292824,-46.28019,-45.548107,-43.745907,-43.275898,-46.28561,-47.21883,-43.352634,-41.728092,-45.026955,-60.940861,-45.297832,-44.410248,-49.467293,-59.302437,-52.624187,-51.197277,-53.469681,-54.391163,-50.203087,-42.112492,-36.148136,-32.535816,-30.682228,-30.365009,-31.648901,-34.430912,-38.848118,-46.502869,-42.55846,-38.683525,-37.606361,-37.811623,-40.038891,-46.280788,-57.734509,-49.919628,-48.32494,-48.311928,-48.878559,-50.074982,-51.824158,-52.695992,-52.308289,-51.896534,-51.729568,-51.802242,-51.948296,-51.94973,-51.938042,2
87,'2017/10/15 15:19:45:920',3,-40.72868,-40.696083,-40.761421,-40.814644,-40.494862,-39.882793,-39.228973,-38.595924,-37.920784,-37.539345,-36.668877,-34.131638,-32.748039,-33.393555,-29.459326,-26.843122,-29.245443,-22.918329,-18.299953,-18.351191,-22.355116,-26.84244,-27.74132,-33.131092,-48.007545,-34.470203,-34.190929,-34.770756,-32.795578,-33.072941,-36.324745,-41.050503,-43.750828,-48.397465,-41.831848,-40.081245,-42.759594,-42.692162,-41.503998,-42.619213,-43.439735,-43.984844,-47.912918,-46.249344,-40.037971,-37.067326,-37.079933,-40.342518,-45.065685,-47.323364,-48.997231,-46.28846,-45.347321,-45.917679,-44.299526,-43.015919,-44.265484,-46.583439,-47.561665,-49.51247,-52.930031,-53.459312,-49.903976,-47.716724,-47.819542,-51.033257,-63.319408,-53.386036,-49.908958,-54.873569,-49.300568,-45.421753,-48.396706,-52.863426,-49.181595,-48.383171,-49.9473,-56.830765,-50.292824,-46.28019,-45.548107,-43.745907,-43.275898,-46.28561,-47.21883,-43.352634,-41.728092,-45.026955,-60.940861,-45.297832,-44.410248,-49.467293,-59.302437,-52.624187,-51.197277,-53.469681,-54.391163,-50.203087,-42.112492,-36.148136,-32.535816,-30.682228,-30.365009,-31.648901,-34.430912,-38.848118,-46.502869,-42.55846,-38.683525,-37.606361,-37.811623,-40.038891,-46.280788,-57.734509,-49.919628,-48.32494,-48.311928,-48.878559,-50.074982,-51.824158,-52.695992,-52.308289,-51.896534,-51.729568,-51.802242,-51.948296,-51.94973,-51.938042,2
88,'2017/10/15 15:19:46:026',3,-38.434158,-38.453102,-38.329376,-38.211727,-38.029316,-37.795952,-37.435116,-37.10384,-36.611061,-36.450901,-34.548836,-31.999344,-31.86515,-32.727036,-31.482023,-31.88343,-32.099602,-19.86145,-15.445356,-15.183127,-18.235863,-23.827526,-31.023495,-47.360424,-35.475903,-33.346142,-34.630802,-37.514088,-41.280479,-42.738083,-41.983837,-47.445999,-52.203556,-45.670593,-47.003708,-50.962593,-50.622787,-46.160152,-41.721256,-40.12394,-43.256332,-47.823006,-39.230331,-38.906536,-41.225063,-36.674141,-35.354267,-38.27734,-45.370018,-51.34119,-51.446129,-53.347496,-56.701778,-57.202148,-50.596653,-45.699356,-44.778961,-48.138458,-54.889011,-55.604355,-57.367786,-56.372231,-56.824249,-60.35017,-67.190666,-69.055542,-60.764542,-56.834396,-54.048363,-53.920483,-55.170948,-60.602909,-53.697578,-48.479774,-44.803043,-42.435226,-43.081768,-47.777267,-59.708237,-66.15976,-61.79493,-52.946869,-48.455181,-46.072739,-44.277184,-43.905071,-41.883965,-37.839909,-35.989429,-36.905903,-40.082031,-42.72448,-44.522556,-46.014309,-44.484833,-43.911503,-43.367393,-42.972099,-41.479053,-35.709713,-32.243408,-32.220596,-34.99511,-37.660572,-39.102604,-42.147236,-45.432533,-46.758823,-48.105099,-51.811729,-54.249973,-45.987072,-43.816998,-47.642277,-66.620445,-52.047482,-51.267422,-52.221313,-52.997158,-54.718857,-54.38483,-54.338455,-55.278412,-55.508133,-55.42532,-55.423607,-55.621994,-55.708775,2
89,'2017/10/15 15:19:46:130',3,-71.8937,-76.00502,-71.037132,-66.935371,-67.258263,-65.884079,-62.16748,-60.219246,-59.163097,-61.912594,-52.854946,-44.784119,-41.169071,-39.397427,-35.141735,-30.664007,-28.475185,-28.627495,-31.260975,-38.513561,-46.375538,-37.26189,-37.398727,-40.433887,-42.210602,-43.460423,-43.858871,-46.233337,-54.412903,-54.323399,-49.196602,-47.924347,-50.8255,-55.355873,-53.612827,-54.798954,-56.341106,-55.747498,-53.785358,-55.503075,-58.855896,-54.910084,-54.805759,-55.293339,-49.293774,-44.773987,-43.715179,-46.319016,-54.048779,-82.32209,-63.636845,-57.896019,-55.393456,-55.012299,-53.79739,-55.155945,-64.584602,-65.803635,-60.845203,-59.660961,-60.261372,-64.368591,-63.912598,-61.820385,-59.843952,-56.839195,-54.454182,-53.937443,-56.092606,-57.318157,-52.873756,-50.648827,-51.889507,-60.297535,-53.952499,-47.307049,-45.997746,-48.173534,-52.712044,-53.025761,-49.083019,-46.302441,-45.85144,-45.56031,-42.955418,-42.098568,-41.690819,-39.721664,-39.940708,-43.920414,-50.936096,-54.934914,-59.962132,-60.35902,-61.634663,-66.707619,-61.713573,-54.386925,-50.629433,-49.685993,-46.786121,-45.22588,-45.647923,-43.667343,-42.811386,-44.891197,-49.138863,-58.63929,-57.603275,-53.573982,-52.996109,-53.266769,-59.028809,-59.551563,-56.265202,-58.408504,-60.833557,-61.115131,-62.21664,-64.079933,-64.203217,-63.984406,-64.243721,-64.533226,-64.891449,-65.140755,-65.344788,-65.412811,2
90,'2017/10/15 15:19:46:232',3,-43.246323,-43.324314,-43.206303,-42.894123,-42.471176,-42.237274,-41.689903,-41.333759,-40.71534,-40.329903,-38.419315,-35.764736,-34.715233,-34.552212,-32.334564,-29.387001,-26.319006,-20.581335,-17.356302,-17.80592,-22.613941,-33.656967,-31.335924,-31.356228,-32.264915,-33.00491,-35.870449,-40.984524,-39.570049,-37.966057,-39.333382,-42.718452,-46.002167,-45.943672,-46.401886,-48.268909,-47.201267,-49.483337,-53.36388,-40.853382,-36.053429,-35.420174,-39.001991,-48.118172,-46.952934,-44.312218,-45.347969,-51.115742,-67.352264,-58.365379,-53.399132,-53.450745,-56.077156,-53.446541,-42.514599,-38.597965,-38.75761,-41.233181,-43.690678,-46.9785,-49.87492,-50.747013,-54.762585,-54.013947,-48.458931,-47.800739,-51.573494,-53.728374,-51.832115,-53.197796,-49.993069,-45.831474,-44.110493,-39.240837,-34.766254,-33.384243,-35.209248,-40.137703,-44.790974,-47.104668,-51.405106,-45.858093,-41.832352,-39.995975,-39.182632,-34.814476,-29.935816,-27.891703,-29.171734,-34.983612,-43.098267,-39.749054,-43.398071,-56.826958,-51.989647,-46.130428,-46.843277,-44.925556,-43.988728,-34.779083,-28.901022,-27.462164,-29.742197,-35.406654,-41.956352,-46.289223,-45.536697,-43.589531,-37.377407,-36.563667,-45.510342,-41.53904,-38.13052,-44.615253,-52.578781,-46.279911,-50.252918,-64.549416,-53.001022,-48.637764,-49.104988,-50.139385,-50.337296,-49.886478,-49.879803,-49.856499,-49.900726,-49.854557,2
91,'2017/10/15 15:19:46:336',3,-43.246323,-43.324314,-43.206303,-42.894123,-42.471176,-42.237274,-41.689903,-41.333759,-40.71534,-40.329903,-38.419315,-35.764736,-34.715233,-34.552212,-32.334564,-29.387001,-26.319006,-20.581335,-17.356302,-17.80592,-22.613941,-33.656967,-31.335924,-31.356228,-32.264915,-33.00491,-35.870449,-40.984524,-39.570049,-37.966057,-39.333382,-42.718452,-46.002167,-45.943672,-46.401886,-48.268909,-47.201267,-49.483337,-53.36388,-40.853382,-36.053429,-35.420174,-39.001991,-48.118172,-46.952934,-44.312218,-45.347969,-51.115742,-67.352264,-58.365379,-53.399132,-53.450745,-56.077156,-53.446541,-42.514599,-38.597965,-38.75761,-41.233181,-43.690678,-46.9785,-49.87492,-50.747013,-54.762585,-54.013947,-48.458931,-47.800739,-51.573494,-53.728374,-51.832115,-53.197796,-49.993069,-45.831474,-44.110493,-39.240837,-34.766254,-33.384243,-35.209248,-40.137703,-44.790974,-47.104668,-51.405106,-45.858093,-41.832352,-39.995975,-39.182632,-34.814476,-29.935816,-27.891703,-29.171734,-34.983612,-43.098267,-39.749054,-43.398071,-56.826958,-51.989647,-46.130428,-46.843277,-44.925556,-43.988728,-34.779083,-28.901022,-27.462164,-29.742197,-35.406654,-41.956352,-46.289223,-45.536697,-43.589531,-37.377407,-36.563667,-45.510342,-41.53904,-38.13052,-44.615253,-52.578781,-46.279911,-50.252918,-64.549416,-53.001022,-48.637764,-49.104988,-50.139385,-50.337296,-49.886478,-49.879803,-49.856499,-49.900726,-49.854557,2
92,'2017/10/15 15:19:46:439',3,-67.825447,-67.093338,-67.673996,-72.209816,-75.602219,-74.975761,-71.514381,-69.218552,-68.193375,-58.808834,-48.269127,-44.186569,-44.124512,-46.189716,-45.398243,-40.662212,-35.932892,-31.897915,-29.062756,-28.356407,-30.247402,-34.018551,-35.109138,-33.623169,-33.010899,-34.555275,-39.049797,-45.861183,-49.053848,-46.809471,-45.801205,-48.14011,-53.37534,-57.687084,-58.355995,-58.064159,-53.277397,-52.173271,-57.103321,-52.251495,-49.477562,-53.078281,-49.583286,-46.433807,-48.327847,-53.536522,-54.620033,-54.23489,-56.474449,-59.103256,-56.900486,-55.986198,-55.52623,-53.655762,-47.193806,-43.849716,-44.732925,-50.867188,-59.064518,-54.540878,-55.993484,-60.644901,-63.968983,-61.370956,-58.811947,-56.50629,-55.578789,-55.215153,-54.454296,-54.001083,-50.888859,-48.045593,-48.433235,-46.382725,-42.419701,-41.659298,-44.219307,-49.770695,-56.027752,-60.769577,-65.129295,-56.861843,-52.326996,-51.917763,-56.223766,-55.827816,-53.213799,-53.701965,-50.38335,-48.906223,-51.130417,-56.703529,-58.394577,-54.673592,-53.915302,-53.895966,-54.420269,-56.064777,-50.789215,-45.044136,-38.300114,-34.423607,-33.83519,-36.428314,-41.9492,-46.60952,-47.778568,-48.795475,-48.383305,-46.214497,-44.37817,-44.074211,-46.068745,-50.892654,-55.01408,-54.046791,-52.129169,-51.438831,-53.335758,-55.747257,-56.38903,-57.430172,-58.549095,-59.255585,-59.878799,-60.309093,-60.529438,-60.667984,2
93,'2017/10/15 15:19:46:542',3,-39.633553,-39.645775,-39.304165,-38.727707,-37.974182,-37.189114,-36.249535,-35.469299,-34.467594,-33.487511,-31.895996,-30.227928,-28.121206,-25.421164,-20.560831,-17.11165,-16.848339,-16.132357,-13.353148,-13.309928,-17.145405,-24.645473,-30.687517,-32.60331,-29.365076,-29.122955,-29.589636,-30.027719,-31.133526,-33.294025,-33.239059,-33.660507,-35.442009,-33.385151,-32.647377,-33.645409,-33.658211,-34.28941,-37.874496,-48.349216,-50.505936,-47.09132,-49.387363,-47.548244,-50.921604,-53.660633,-45.280739,-45.363102,-47.754379,-49.218445,-53.068855,-51.540321,-47.489849,-45.355728,-33.803635,-28.501076,-27.669981,-30.327984,-33.635082,-34.95256,-37.449409,-39.097366,-39.653339,-41.164524,-43.137108,-43.659897,-43.752483,-45.898724,-50.872776,-44.005363,-40.668133,-40.06081,-40.434929,-40.983047,-41.00198,-44.196308,-46.071686,-40.723164,-41.084824,-47.31435,-50.45097,-43.901539,-41.824867,-43.179771,-46.540047,-41.326126,-33.10244,-27.377932,-25.404228,-26.926361,-31.501047,-36.043728,-37.17598,-36.959637,-35.399834,-32.447258,-30.564447,-30.251385,-29.850933,-27.849325,-26.367329,-26.754107,-29.36919,-33.647598,-36.541603,-37.520859,-37.649628,-39.920498,-42.14423,-38.023586,-36.76601,-38.074566,-38.82196,-39.763481,-44.195724,-48.559063,-46.33065,-46.70805,-46.025902,-43.621552,-42.952278,-43.922363,-44.856106,-44.89809,-44.84626,-44.870087,-44.931038,-44.944393,2
94,'2017/10/15 15:19:46:644',3,-39.633553,-39.645775,-39.304165,-38.727707,-37.974182,-37.189114,-36.249535,-35.469299,-34.467594,-33.487511,-31.895996,-30.227928,-28.121206,-25.421164,-20.560831,-17.11165,-16.848339,-16.132357,-13.353148,-13.309928,-17.145405,-24.645473,-30.687517,-32.60331,-29.365076,-29.122955,-29.589636,-30.027719,-31.133526,-33.294025,-33.239059,-33.660507,-35.442009,-33.385151,-32.647377,-33.645409,-33.658211,-34.28941,-37.874496,-48.349216,-50.505936,-47.09132,-49.387363,-47.548244,-50.921604,-53.660633,-45.280739,-45.363102,-47.754379,-49.218445,-53.068855,-51.540321,-47.489849,-45.355728,-33.803635,-28.501076,-27.669981,-30.327984,-33.635082,-34.95256,-37.449409,-39.097366,-39.653339,-41.164524,-43.137108,-43.659897,-43.752483,-45.898724,-50.872776,-44.005363,-40.668133,-40.06081,-40.434929,-40.983047,-41.00198,-44.196308,-46.071686,-40.723164,-41.084824,-47.31435,-50.45097,-43.901539,-41.824867,-43.179771,-46.540047,-41.326126,-33.10244,-27.377932,-25.404228,-26.926361,-31.501047,-36.043728,-37.17598,-36.959637,-35.399834,-32.447258,-30.564447,-30.251385,-29.850933,-27.849325,-26.367329,-26.754107,-29.36919,-33.647598,-36.541603,-37.520859,-37.649628,-39.920498,-42.14423,-38.023586,-36.76601,-38.074566,-38.82196,-39.763481,-44.195724,-48.559063,-46.33065,-46.70805,-46.025902,-43.621552,-42.952278,-43.922363,-44.856106,-44.89809,-44.84626,-44.870087,-44.931038,-44.944393,2
95,'2017/10/15 15:19:46:750',3,-60.160759,-59.921963,-59.42654,-59.496487,-58.462608,-57.981014,-57.517326,-56.468555,-54.502934,-53.406715,-51.535538,-53.945137,-50.422749,-47.78513,-36.515465,-31.234507,-30.306664,-30.142797,-28.559896,-29.533016,-36.049152,-45.338177,-35.112682,-34.439182,-39.948067,-53.718777,-40.618343,-39.432358,-40.598839,-43.672215,-50.647648,-57.560081,-52.087883,-57.083961,-64.949028,-53.992516,-52.008591,-56.658058,-46.71291,-41.212204,-40.668159,-43.783669,-46.222672,-57.554832,-40.425327,-34.451309,-33.783813,-36.639843,-40.354591,-42.495049,-44.652691,-45.016972,-45.551109,-46.654995,-43.852409,-42.155518,-44.251278,-49.953636,-56.246838,-57.175594,-58.293438,-64.831337,-56.590061,-49.983994,-47.943977,-50.015854,-58.200516,-61.903679,-55.698925,-52.567204,-45.331528,-41.759769,-41.713608,-43.439972,-45.107178,-49.302582,-57.127357,-52.6035,-53.649387,-67.143311,-55.915173,-50.057796,-48.524879,-50.327545,-51.106953,-40.819965,-35.857452,-34.703197,-37.137264,-43.903248,-45.911465,-43.036137,-42.962349,-44.83255,-49.337193,-51.936127,-46.72554,-43.926754,-41.97953,-41.811661,-46.650574,-48.512497,-43.0611,-44.185947,-52.688984,-54.613739,-47.481792,-47.242447,-52.921509,-55.949928,-46.942242,-44.510212,-44.914669,-47.178013,-50.900375,-56.812866,-66.030365,-58.826927,-56.582512,-58.961006,-64.286392,-63.624836,-63.634399,-64.230255,-64.284279,-64.301689,-64.413055,-64.490074,2
96,'2017/10/15 15:19:46:854',3,-36.082153,-36.041683,-35.928787,-35.820251,-35.666031,-35.48904,-35.18726,-34.875675,-34.43903,-34.120865,-33.403603,-30.213205,-27.669716,-27.224344,-27.848562,-25.507769,-19.559231,-13.810346,-11.087235,-11.712686,-15.974189,-22.82284,-25.583862,-30.05084,-29.011351,-27.963671,-30.117596,-32.088982,-33.063553,-34.626526,-35.741589,-36.859573,-39.229954,-38.820366,-36.989803,-37.057301,-39.78046,-42.044086,-38.447792,-37.007492,-37.520168,-38.686371,-39.305508,-41.244125,-37.251118,-32.63316,-32.757126,-37.840626,-44.481949,-42.337509,-42.155495,-41.231491,-40.683865,-37.12952,-33.769535,-32.980061,-34.258137,-37.527252,-42.739464,-45.294109,-45.283325,-43.662659,-42.661633,-43.406136,-44.545334,-44.849026,-45.634552,-45.480732,-44.398441,-44.198902,-43.861565,-41.927685,-40.583988,-40.579128,-41.112053,-42.147758,-42.512951,-41.760086,-41.405102,-40.635296,-39.223515,-38.373825,-37.612617,-35.447838,-33.390873,-31.632046,-28.553347,-26.460245,-27.025459,-30.737501,-37.913376,-42.759331,-43.546135,-48.252632,-56.852852,-66.80072,-49.180935,-44.59787,-40.935623,-36.110516,-34.699036,-34.380009,-31.043032,-29.929392,-32.385212,-36.739285,-38.839497,-40.513165,-41.870621,-43.275372,-46.943951,-48.899345,-46.672222,-48.076283,-51.159798,-52.766888,-52.946056,-52.162235,-52.307987,-54.35511,-56.623936,-56.889359,-57.467636,-58.119419,-58.71262,-59.45525,-59.919174,-60.227165,2
97,'2017/10/15 15:19:46:955',3,-36.082153,-36.041683,-35.928787,-35.820251,-35.666031,-35.48904,-35.18726,-34.875675,-34.43903,-34.120865,-33.403603,-30.213205,-27.669716,-27.224344,-27.848562,-25.507769,-19.559231,-13.810346,-11.087235,-11.712686,-15.974189,-22.82284,-25.583862,-30.05084,-29.011351,-27.963671,-30.117596,-32.088982,-33.063553,-34.626526,-35.741589,-36.859573,-39.229954,-38.820366,-36.989803,-37.057301,-39.78046,-42.044086,-38.447792,-37.007492,-37.520168,-38.686371,-39.305508,-41.244125,-37.251118,-32.63316,-32.757126,-37.840626,-44.481949,-42.337509,-42.155495,-41.231491,-40.683865,-37.12952,-33.769535,-32.980061,-34.258137,-37.527252,-42.739464,-45.294109,-45.283325,-43.662659,-42.661633,-43.406136,-44.545334,-44.849026,-45.634552,-45.480732,-44.398441,-44.198902,-43.861565,-41.927685,-40.583988,-40.579128,-41.112053,-42.147758,-42.512951,-41.760086,-41.405102,-40.635296,-39.223515,-38.373825,-37.612617,-35.447838,-33.390873,-31.632046,-28.553347,-26.460245,-27.025459,-30.737501,-37.913376,-42.759331,-43.546135,-48.252632,-56.852852,-66.80072,-49.180935,-44.59787,-40.935623,-36.110516,-34.699036,-34.380009,-31.043032,-29.929392,-32.385212,-36.739285,-38.839497,-40.513165,-41.870621,-43.275372,-46.943951,-48.899345,-46.672222,-48.076283,-51.159798,-52.766888,-52.946056,-52.162235,-52.307987,-54.35511,-56.623936,-56.889359,-57.467636,-58.119419,-58.71262,-59.45525,-59.919174,-60.227165,2
